song_id,song_name,popularity,explicit,song_type,artist_ids,artist_names,genres,primary_genre,release_year,acousticness,instrumentalness,loudness,speechiness,valence,tempo
0ccg3zeLoxwFa4c5hM6hCI,Sixteen Tons,30,False,Solo,['1T0wRBO0CK0vK8ouUMqEl5'],['Tom Jones'],{'pop': 1},pop,1967,0.75,0.0,-14.03,0.197,0.586,106.532
1anC5TN6sW08TK5BkaemOI,Penny Arcade,2,False,Solo,['4qnb4cn5aykCACoyuCirGg'],['The Cyrkle'],{'pop': 1},pop,2002,0.439,0.0,-7.941,0.146,0.729,202.773
6lkcjXUeOYBk3ii0mGFjrC,Come On Sock It to Me,17,False,Solo,['6XItHNeKXecnFpkJHOn5JL'],['Syl Johnson'],{'R&B': 1},R&B,2015,0.386,7.38e-06,-5.627,0.0502,0.762,117.164
6RUpOheT93fUdI508K5w6U,Windy,44,False,Solo,['2kuNswDC82PL9xRbfaZJaS'],['The Association'],{'pop': 1},pop,2006,0.357,0.148,-7.767,0.0295,0.898,132.996
7EYzRM7HZv5fRebDqZNB12,More Love,29,False,Solo,['6TKOZZDd5uV5KnyC5G4MUt'],['Smokey Robinson & The Miracles'],{'pop': 1},pop,1967,0.817,0.0,-9.468,0.0267,0.887,106.738
085diW9d1iWe9qeNQiDYOw,Soul Finger,39,False,Solo,['0Z4CzYz9ieK8q9XiVMPkW5'],['The Bar-Kays'],{'soul': 1},soul,1992,0.142,0.836,-15.0,0.031,0.859,115.845
4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,68,False,Solo,['2qFr8w5sWUITRlzZ9kZotF'],['Jefferson Airplane'],{'rock': 1},rock,1967,0.486,0.000273,-12.503,0.0272,0.322,106.798
2JigRzQ3AWCd4BSJoAI0vR,Baby You're A Rich Man,40,False,Solo,['3WrFJ7ztbogyGnTHbHJFl2'],['The Beatles'],{'rock': 1},rock,2014,0.0215,0.0,-5.758,0.0307,0.412,96.886
55JHr5p0YxpvXQDVJ3nVp6,I Take It Back,4,False,Collaboration,"['6CXezToiGS8K6jr9kr8Muv', '5Xh0e6sCvMXJUNVa4oynvx']","['The Jordanaires', 'Sandy Posey']","{'pop': 1, 'R&B': 1}",pop,2016,0.0339,0.00439,-15.689,0.0786,0.518,132.537
4dfhxbDcOA2Ef1RA9HQcnO,Little Bit O' Soul,6,False,Solo,['1DVs21DjifVH0pgsjPlokN'],['Music Explosion'],{'Other': 1},Other,2016,0.311,0.0,-14.926,0.07,0.814,131.94
1nIcb4HeMMDoE4oBIdug59,Don't Let the Rain Fall Down on Me,2,False,Solo,['3TBg6CCsmr6vhkk323TBDN'],['The Critters'],{'pop': 1},pop,2013,0.213,0.242,-12.48,0.0361,0.437,113.743
3Wq9UcmwILpu8rSv10X7At,Bluebird,35,False,Solo,['3eskO5m0H4yiF64vRySBjr'],['Buffalo Springfield'],{'rock': 1},rock,1969,0.599,0.0293,-16.73,0.0419,0.282,126.839
2n1NPWcvShZKTDT1aZNoYu,Out & About,8,False,Collaboration,"['3PFXkVDrL495eCxfaMZd1F', '6V92xGMFMr4619y6ZvEUFR']","['Bobby Hart', 'Tommy Boyce']",{'pop': 2},pop,1967,0.467,0.000224,-11.31,0.0532,0.86,117.705
3LM8vplVFDf71VfsR5rzcM,Lady Friend,6,False,Solo,['1PCZpxHJz7WAMF8EEq8bfc'],['The Byrds'],{'rock': 1},rock,1990,0.309,0.00135,-10.914,0.0294,0.85,132.611
6GZNtlWRZTSGVhvxcmEPT0,Love Is a Doggone Good Thing,0,False,Solo,['6Bfy6QzadCXS92y0T8dDZF'],['Eddie Floyd'],{'soul': 1},soul,2007,0.0751,0.000216,-8.822,0.0265,0.679,100.525
1rjgKsSiMYRtdYUWdGjXdG,Last Minute Miracle,4,False,Solo,['0x83OBqixqdCHnStP5VMcn'],['The Shirelles'],{'pop': 1},pop,1975,0.279,0.000936,-10.794,0.0913,0.599,141.574
0AEwlgUZ8zkVH2WEJibDQz,Drums,0,False,Solo,['1GdPCwrerFsj8OT1o7dkLS'],['Jon & Robin'],{'Other': 1},Other,1967,0.667,2.25e-06,-12.15,0.0461,0.574,109.963
3kf3t1i8fwaeqg3V25RNjc,Jackson,39,False,Collaboration,"['3IZrrNonYELubLPJmqOci2', '2aVHDjRHRM7dcFkGwahXLG']","['Nancy Sinatra', 'Lee Hazlewood']",{'pop': 2},pop,1968,0.308,0.0,-5.837,0.0656,0.936,141.395
3WWznQqOGeE8WVvr0s8zBc,I Take What I Want,9,False,Solo,['1qO2mRQM4zbksO586oM0W7'],['James & Bobby Purify'],{'soul': 1},soul,2002,0.427,0.0,-8.451,0.0824,0.774,102.265
3axZhjWYerBhaovH5MlkTZ,Make Me Yours,50,False,Solo,['0g3EsNvUCwgpsdkAiIC50W'],['Bettye Swann'],{'soul': 1},soul,2013,0.454,1.45e-05,-8.119,0.0325,0.868,107.917
1RknXtekvGbn57eru2vXjd,In the Chapel in the Moonlight,33,False,Solo,['49e4v89VmlDcFCMyDv9wQ9'],['Dean Martin'],{'pop': 1},pop,2014,0.794,8.06e-06,-13.413,0.0378,0.381,90.495
7e3RGqZ2FkFmcInDdgfJze,You Only Live Twice,31,False,Solo,['3IZrrNonYELubLPJmqOci2'],['Nancy Sinatra'],{'pop': 1},pop,2006,0.705,0.0,-6.308,0.0307,0.422,88.981
0T6SH2vVwZszg8qLc2RGyS,Don't You Miss Me A Little Bit Baby,20,False,Solo,['0hF0PwB04hnXfYMiZWfJzy'],['Jimmy Ruffin'],{'pop': 1},pop,1969,0.152,2.27e-05,-7.082,0.0467,0.445,98.075
3O7JSI4JkRIicn4W2H8Aoy,Washed Ashore (On A Lonely Island In The Sea),5,False,Solo,['6KWcxMWVNVIYbdOQyJtsSy'],['The Platters'],{'pop': 1},pop,2018,0.647,0.0,-12.424,0.0419,0.61,68.438
7DUFrEvxPTuRPoPQubv1AW,Lonesome Road,1,False,Collaboration,"['6dbiFiYQK1ciGkhaDAqdsK', '16ExMdhyqsV5JLFj7al2Qg']","['Harry Harrison', 'The Wonder Who']",{'Other': 2},Other,2011,0.982,0.00168,-6.745,0.344,0.592,143.668
5waZyLdq9unXHyH1eCakdY,Get The Message,9,False,Solo,['6YROFUbu5zRCHi2xkir5pk'],['Brian Hyland'],{'pop': 1},pop,2018,0.305,7.6e-05,-9.158,0.029,0.736,105.105
2L3tzoilZgW2DUD9XWOuWi,There Must Be A Way,3,False,Solo,['1QowGx6fhL4qXLzBgRZISj'],"['Roselli, Jimmy']",{'Other': 1},Other,1993,0.847,0.0,-13.046,0.0358,0.423,69.147
1suDqbM1Ho20MVBHDNqwkP,Just Once in a Lifetime,12,False,Solo,['7knQlwjtPZ9VP98f5XXhhn'],['Brenda And The Tabulations'],{'soul': 1},soul,2008,0.201,0.000584,-8.656,0.0342,0.427,171.768
66ujRcQB3xjilVohGyvTKM,San Francisco (Be Sure to Wear Flowers in Your Hair),54,False,Solo,['7d7AZ3CQC457bFhK0wHpSO'],['Scott McKenzie'],{'pop': 1},pop,1959,0.457,5.08e-06,-13.038,0.0292,0.617,113.168
26QAg7zLNAOSKbrslg07Mv,Come On Down To My Boat,29,False,Solo,['44RnRzSdbvlthfaspNyQld'],"[""Every Mother's Son""]",{'pop': 1},pop,2017,0.391,0.0,-6.731,0.0349,0.919,127.881
1KvGlqgZKAGAMGmLFCBauX,I Like the Way,6,False,Solo,['01hRNr3yF5bYnPq4wZ88iI'],['Tommy James & The Shondells'],{'pop': 1},pop,1989,0.452,0.0,-12.852,0.0426,0.718,199.867
14sAYIJRF17wYW4z1nMTie,"Society's Child (Baby, I’ve Been Thinking)",13,False,Solo,['5c9uFWpZY2MTlk7Rft0tgp'],['Janis Ian'],{'pop': 1},pop,2009,0.636,0.0,-13.287,0.0398,0.241,110.479
5J5sI4bdOVZGylUuYNMJJf,For Your Love,9,False,Solo,['6qI4LTzMRpTxRzMZPvv2C6'],['Peaches & Herb'],{'soul': 1},soul,1968,0.483,0.0,-8.1,0.0433,0.634,178.733
605dIOk2fnhJHg8SbgCYao,Your Unchanging Love,13,False,Solo,['3koiLjNrgRTNbOwViDipeA'],['Marvin Gaye'],{'soul': 1},soul,1966,0.294,0.0,-9.422,0.0673,0.754,115.409
0DmsCdHUEqiLhl9oSopVRP,Show Business,0,False,Solo,['1zJBFCev9UwOMcrZsLi2od'],['Lou Rawls'],{'pop': 1},pop,2000,0.773,0.0,-7.376,0.038,0.871,113.265
1PHMnuGsOpmV4pTr9vCbRw,It's a Happening World,6,False,Solo,['1GAJzApRTMmYZ9EjQ91VOy'],['The Tokens'],{'R&B': 1},R&B,2017,0.37,0.0,-8.768,0.0603,0.782,136.101
13ZqCFrJ9aHlG6BPVu2sc5,I'll Turn To Stone,42,False,Solo,['7fIvjotigTGWqjIz6EP1i4'],['Four Tops'],{'pop': 1},pop,2004,0.206,0.0,-9.077,0.038,0.85,128.832
1JMJZYMdMY3Wl4WAAejSj6,Not So Sweet Martha Lorraine,32,False,Solo,['0a63dfrxBQKqh160P8iUNL'],['Country Joe & The Fish'],{'rock': 1},rock,1967,0.331,0.0,-13.045,0.0346,0.344,110.305
0R3flkZBGrHE1n7hHGNwLU,Good Day Sunshine,2,False,Solo,['7kQFwkR1mTWfGdtZfcvrZP'],['Claudine Longet'],{'Other': 1},Other,1967,0.727,3.64e-05,-14.436,0.0774,0.359,124.59
1quarqIim5PxzsUJFcmLn9,There Goes My Everything,35,False,Solo,['17XXKfRBMCWvLrqGoNkJXm'],['Engelbert Humperdinck'],{'pop': 1},pop,2007,0.629,0.0,-8.443,0.027,0.481,90.568
6ZP7J5XY2rVKf1y4l0HqNh,The Happening,15,False,Solo,['09L3cUdx0hq6qn5bKuJJ4I'],['Herb Alpert & The Tijuana Brass'],{'pop': 1},pop,1967,0.594,0.311,-11.735,0.052,0.745,172.075
1ljijVo7rDHSuXIhydPpNl,Don't Sleep in the Subway,41,False,Solo,['6nKqt1nbSBEq3iUXD1Xgz8'],['Petula Clark'],{'pop': 1},pop,2003,0.627,0.0,-9.742,0.0366,0.427,133.685
0PnoM2LOJS0TbDv2xSB8pu,"Don't Go Out Into the Rain, You're Going To Melt",0,False,Solo,['48YxSlb23RAaCd4RyHcV9V'],"[""Herman's Hermits""]",{'pop': 1},pop,2009,0.286,0.0,-4.885,0.0349,0.919,174.786
13MADoRclDrvJXcH0l7CFA,You Were on My Mind,0,False,Solo,['3Y9xnCbmXGhmpJymwpnxCz'],['Crispian St. Peters'],{'rock': 1},rock,2019,0.813,0.00191,-19.348,0.0446,0.525,123.369
123RhEzztpTieeEd13NexC,Pictures Of Lily,38,False,Solo,['67ea9eGLXYMsO2eYQRui3w'],['The Who'],{'rock': 1},rock,1971,0.353,0.0,-10.589,0.0464,0.778,126.839
36bCQ5Ny7L3csXzieK4A5k,Joy,1,False,Solo,['4d22O5s2UK1KzIoZRR8NZk'],['Mitch Ryder and The Detroit Wheels'],{'Other': 1},Other,1990,0.198,0.000117,-10.207,0.0587,0.681,115.788
7DakbEAaRBS0gPl7ZgJFBs,Groovy Summertime,1,False,Solo,['721FL0xknvdDd6uTBB24yF'],['The Love Generation'],{'pop': 1},pop,2011,0.376,0.0,-8.959,0.0634,0.522,176.381
5LuZOVDfj6bMIPQ49Ucl8K,Happy,0,False,Solo,['2kxzoQJVR99hoPEFSx5WOu'],['Big Back Yard'],{'Other': 1},Other,2017,0.00156,0.632,-9.586,0.0402,0.615,160.997
7LvxqJXdjJXkO2IOzl2oEU,My Elusive Dreams,0,False,Solo,['5UloVKzUNJcjORzhhTWWiJ'],['The Karaoke Channel'],{'Other': 1},Other,2015,0.477,0.00794,-9.438,0.0236,0.494,103.294
0PKZ2sB3g7PjgFcAqFRPrS,Pearl Time,3,False,Solo,['4mmEKUZZBwnzg4m6hizPyN'],['Andre Williams'],{'rock': 1},rock,2000,0.632,0.0038,-3.357,0.0435,0.93,123.637
5S9LsNRLqqZFiDSBMskY72,I'll Never Find Another You,20,False,Solo,['0c08N8UlFjDaup9TNDaWxy'],['Sonny James'],{'R&B': 1},R&B,2006,0.541,1.93e-05,-14.122,0.0288,0.612,73.789
4GU2HJEijBsxHJY5TJrnLi,Ain't No Mountain High Enough,16,False,Collaboration,"['75jNCko3SnEMI5gwGqrbb8', '3koiLjNrgRTNbOwViDipeA']","['Tammi Terrell', 'Marvin Gaye']",{'soul': 2},soul,2010,0.403,0.0,-5.067,0.0358,0.772,129.932
5aRjujywmA6PysAPVVQd1y,Step Out Of Your Mind,5,False,Solo,['14Qw6EvhlsP3nA5AGl6Buy'],['American Breed'],{'Other': 1},Other,2016,0.299,4.03e-06,-10.529,0.0426,0.471,152.481
6byAvzG3SGPMfzZk29kcK4,Let’s Live For Today,19,False,Solo,['2IU5UBup85LmAXh5U36DeC'],['The Grass Roots'],{'pop': 1},pop,2007,0.284,0.0,-8.266,0.0301,0.477,116.466
5eeZr5k6eprE1NToNTZuxs,Alfie,33,False,Solo,['2JSjCHK79gdaiPWdKiNUNp'],['Dionne Warwick'],{'pop': 1},pop,1989,0.929,5.29e-06,-9.849,0.0328,0.183,137.06
0E6tC12fAEliVLimqWBtTl,The Tracks Of My Tears,14,False,Solo,['3TiISqKS6ESlMQ4WFfZJw2'],['Johnny Rivers'],{'pop': 1},pop,1995,0.638,0.0,-12.092,0.0298,0.707,100.639
27Zxj2jAlbu9GlhRqDB3tR,Take Me Just as I Am,18,False,Solo,['4nts0oxMT67lVUoi5Kjxrb'],['Solomon Burke'],{'soul': 1},soul,1998,0.753,0.0,-13.364,0.0526,0.258,184.684
3pL0x4IUqemNfzJPn5Hvbi,Soothe Me,50,False,Solo,['2BVYdY4PyfCF9z4NrkhEB2'],['Sam & Dave'],{'pop': 1},pop,1969,0.395,0.00793,-13.418,0.13,0.68,126.099
7MNCEECpRUaWjOyLtOxpsz,Somebody Help Me,29,False,Solo,['3i9hP422d2KMjaupTzBNVS'],['The Spencer Davis Group'],{'rock': 1},rock,1966,0.0979,0.0,-7.417,0.0495,0.751,136.356
14ysBbruzodLe40AaoHrGn,Let It Be Me,8,False,Solo,['1wonEkTZkBGYq7J4w56yZl'],['The Sweet Inspirations'],{'pop': 1},pop,1967,0.654,0.0483,-22.604,0.0259,0.462,78.137
4wCzp0vWMEqBaLSHBOCQQo,Slippin' & Slidin,9,False,Solo,['3EkURHRbSZWjatYLo36NMS'],['Willie Mitchell'],{'soul': 1},soul,2014,0.565,0.837,-7.147,0.188,0.968,171.089
0Ft1ot7dPf8jNShTfIWtSI,Devil's Angels,2,False,Solo,['1X4tDR0wndINC88fsjbeUu'],['Davie Allan & The Arrows'],{'rock': 1},rock,1993,0.00303,0.899,-13.444,0.062,0.576,158.101
5BJIZTtGWujic8BKV8Piww,Love Me Tender,22,False,Solo,['3rRmDmzPcAFwcUDvG5gBqO'],['Percy Sledge'],{'pop': 1},pop,1987,0.78,0.596,-9.282,0.025,0.359,98.884
2RCv1UspHAxNEUFq1xlkX0,Ding Dong! The Witch Is Dead,0,False,Solo,['5TtUi0QdWZ9McITIOceTfp'],['The Fifth Estate'],{'pop': 1},pop,2019,0.511,0.0,-10.742,0.0318,0.9,114.259
7Ko8eQ58gmHF8m3drHGUZT,She'd Rather Be With Me,45,False,Solo,['2VIoWte1HPDbZ2WqHd2La7'],['The Turtles'],{'pop': 1},pop,1967,0.271,0.000754,-11.057,0.0315,0.939,124.335
5suVqzBuUuelozyqavROzC,Airplane Song (My Airplane),0,False,Solo,['2ltpcCK86foogli20z9raq'],['The Royal Guardsmen'],{'pop': 1},pop,2018,0.799,0.000253,-7.671,0.0354,0.901,88.986
1us3B4JET9DGY5VLcVYTAQ,For Your Precious Love,11,False,Solo,['0j6dT8Nkqg3miEAdFHKfYE'],"['Oscar Toney, Jr.']",{'R&B': 1},R&B,1972,0.594,5.14e-06,-9.115,0.0347,0.425,77.306
1dmTHJ4VF717OoVN5ohdtl,"Shake, Rattle & Roll",17,False,Solo,['10TSIJnyUcowWhpjj59gHB'],['Arthur Conley'],{'pop': 1},pop,2005,0.0893,0.0,-7.91,0.0716,0.801,159.529
63Zb0epU5ysyvDa72Jm4I1,My World Fell Down,22,False,Solo,['2G0qagNyJSe7wZLJCKdfFA'],['Sagittarius'],{'pop': 1},pop,1997,0.63,0.344,-14.913,0.0322,0.225,121.32
5wt9ChoXzo2OMlXuJ9mhfX,Give Me Time,11,False,Solo,['5zaXYwewAXedKNCff45U5l'],['Dusty Springfield'],{'pop': 1},pop,1988,0.299,4.9e-06,-10.403,0.0334,0.274,95.896
2OZ4kzOZJ94ub5kaGbzlR7,I'll Do It for You,26,False,Solo,['421kKwxa5GC9nLddFuqtNL'],['Toussaint McCall'],{'R&B': 1},R&B,1967,0.787,7.27e-05,-14.692,0.0288,0.537,149.795
6EOsbubL3lIxRmVz6L1cfK,Mr. Pleasant,28,False,Solo,['1SQRv42e4PjEYfPhS0Tk9E'],['The Kinks'],{'rock': 1},rock,1967,0.0675,0.0,-5.5,0.0438,0.655,95.12
5KOKzWL9VRIUCv8peD1q3D,Black Sheep,2,False,Solo,['05sRO4JdAtJGyZQOTb6kSL'],['Sam The Sham & The Pharaohs'],{'pop': 1},pop,2015,0.66,0.0196,-16.215,0.0476,0.252,123.134
2DhCsY4wgd0hRBQsbdaVeB,Summer And Sandy,5,False,Solo,['08b2PA6eFyugsWAk41eQKZ'],['Lesley Gore'],{'pop': 1},pop,1996,0.63,0.000388,-11.156,0.0402,0.516,129.81
6cEAtMFx2kZY3Wlu2pAg89,Omaha,10,False,Solo,['0NHSh9S0VQiFfsEFbvhRXN'],['Moby Grape'],{'rock': 1},rock,1993,0.00382,0.339,-8.946,0.0795,0.583,167.633
7s25THrKz86DM225dOYwnr,Respect,70,False,Solo,['7nwUJBm0HE4ZxD3f5cy5ok'],['Aretha Franklin'],{'soul': 1},soul,1967,0.164,2.2e-05,-5.226,0.041,0.965,114.95
6krYiEjgGJaMJMTjW7OJ7L,Groovin',43,False,Solo,['5X3TuTi9OIsJXMGxPwTKM2'],['The Young Rascals'],{'pop': 1},pop,2017,0.595,0.0,-8.903,0.0301,0.678,106.825
0XQHM6hCq87DndVRONPzI5,Mary In The Morning,30,False,Solo,['7egNqIGRldMzifHoh8pib6'],['Al Martino'],{'pop': 1},pop,1992,0.0348,5.36e-05,-13.321,0.0296,0.668,133.624
2MJ70mB98A2TaElXZsej8E,Bowling Green,1,False,Solo,['4ACplpEqD6JIVgKrafauzs'],['The Everly Brothers'],{'pop': 1},pop,2017,0.552,1.77e-05,-11.447,0.039,0.595,123.716
3IXBbSlUlWbdOlxTw1C4Cb,Pay You Back with Interest,13,False,Solo,['6waa8mKu91GjzD4NlONlNJ'],['The Hollies'],{'rock': 1},rock,1986,0.599,0.0,-8.554,0.0346,0.52,122.071
5IvhNuUo5uN25LrSHuyHAo,Soul Dance Number Three,10,False,Solo,['0N5PyKJzS3M1XNlaCL7bbE'],['Wilson Pickett'],{'pop': 1},pop,1967,0.244,0.0,-14.652,0.0375,0.896,108.506
0SGu9ADkwx5uRjwGv1K987,"Woman Like That , Yeah",0,False,Solo,['5TbXjzD8tYgMD5JU2g2F8q'],['Joe Tex'],{'R&B': 1},R&B,2011,0.263,0.0,-6.537,0.0322,0.742,119.944
55ivHusJG9A8RiMoAEFQok,Who's Lovin' You,8,False,Solo,['7knQlwjtPZ9VP98f5XXhhn'],['Brenda And The Tabulations'],{'soul': 1},soul,2008,0.7,0.000769,-8.176,0.0293,0.402,173.606
0hfDyQbnvDdRZJsjtwUegG,Now I Know,6,False,Solo,['6eVCRmRG2HcfL4yx77A9WK'],['Jack Jones'],{'pop': 1},pop,2018,0.608,0.000159,-8.355,0.0373,0.559,112.199
3yjuIBV7rnHvoPlMRjgis1,What Am I Living For,27,False,Solo,['3rRmDmzPcAFwcUDvG5gBqO'],['Percy Sledge'],{'pop': 1},pop,1967,0.48,2.14e-05,-7.53,0.0293,0.667,174.42
2lHSVxYcOrvLpK9pgAHkDf,I Could Be so Happy,3,False,Solo,['6FTuawhNb1FosigKdDNHPC'],['The Magnificent Men'],{'Other': 1},Other,2016,0.674,0.0,-4.228,0.0514,0.69,174.603
59IxJQuFPmW4Xvy7GynZDF,7-Rooms Of Gloom,33,False,Solo,['7fIvjotigTGWqjIz6EP1i4'],['Four Tops'],{'pop': 1},pop,2004,0.246,0.0,-8.552,0.0399,0.874,89.262
4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,67,False,Solo,['2qFr8w5sWUITRlzZ9kZotF'],['Jefferson Airplane'],{'rock': 1},rock,1967,0.408,0.0,-9.302,0.031,0.654,132.411
42ccaJliexMY66rWpnaGId,Sunday Will Never Be The Same,33,False,Solo,['12V5Y0dEdRroUCBr95IXO9'],['Spanky & Our Gang'],{'pop': 1},pop,1967,0.532,0.0,-6.378,0.0379,0.78,121.452
3eTdybxkhPXIHLu9HPxenw,Sound of Love,0,False,Solo,['4B7Kwlv6J5QpJ44vB6STUF'],['The Five Americans'],{'pop': 1},pop,2003,0.338,6.42e-05,-9.354,0.03,0.894,124.327
0Z7a70FevCaQINjlrsVZb4,You Gave Me Something (And Everything's Alright),5,False,Solo,['17kU4eEW33U7UfY8JIOsBi'],['The Fantastic Four'],{'soul': 1},soul,1969,0.172,0.0,-7.311,0.0633,0.551,182.474
7bzliWon3VpMR1guX1HlOf,Graduation Day,4,False,Solo,['63Dt0x6oCx3qBDz6G6A5uv'],['The Arbors'],{'Other': 1},Other,1968,0.387,0.0,-11.655,0.0248,0.816,94.92
1r6yTqJJdByKvy17j04Pxd,One By One,2,False,Solo,['7peASGSN6FkIFQ3XjLfBtB'],['The Blues Magoos'],{'pop': 1},pop,2015,0.0414,0.0,-6.844,0.0447,0.761,141.881
5ScW4qn0ZjVktOLxOT3MM8,It's Cold Outside,7,False,Solo,['6VrOxCh9Hliyo0yZhhTsvV'],['The Choir'],{'Other': 1},Other,1999,0.000814,0.000174,-8.052,0.0424,0.794,79.045
6BuOJEMm9bnlf6WCwRW9PS,Daylight Savin' Time,3,False,Solo,['7hm0Ngouir56yhbzXu9yRH'],['Keith'],{'pop': 1},pop,1967,0.42,0.0,-8.851,0.0371,0.435,138.921
1Wm4kZHgQRafqNpaP4QrYr,I'll Always Have Faith in You,1,False,Solo,['1QAGLCom3FHTTiuRFsjzOj'],['Carla Thomas'],{'soul': 1},soul,2007,0.767,0.0,-19.179,0.0321,0.285,132.647
7epTDEVNO4t42CqkIjTXXN,Up Up and Away,16,False,Solo,['26fpZeMJX2vN9xuGq70yve'],['The Johnny Mann Singers'],{'Other': 1},Other,2007,0.604,0.0,-6.234,0.0675,0.239,154.2
7L6Y31Lnp2RmGKwaRYGkrM,Temptation,0,False,Solo,['1xiYpqQmXfepAjqaBi04oD'],['Randolph Thompson'],{'Other': 1},Other,2015,0.863,0.00244,-11.959,0.0421,0.873,127.425
7oaJ9S9FWAgpV3poVNKsTa,Come to the Sunshine,1,False,Solo,['2bW1mPOielsoT3HuQtyydG'],['Harpers Bizarre'],{'pop': 1},pop,2017,0.583,0.0,-9.819,0.0339,0.582,153.227
6mdLen2d7jtAzDig0GgKKA,All I Need,24,False,Solo,['3RwQ26hR2tJtA8F9p2n7jG'],['The Temptations'],{'soul': 1},soul,1967,0.354,0.0,-12.076,0.0291,0.743,98.121
2gFfG8Ick2LGOzFHiWOV22,Tramp,37,False,Collaboration,"['1QAGLCom3FHTTiuRFsjzOj', '60df5JBRRPcnSpsIMxxwQm']","['Carla Thomas', 'Otis Redding']",{'soul': 2},soul,1967,0.204,1.31e-05,-12.111,0.0605,0.907,106.979
3ZghDGPCySKn4wrx7TuowR,Mirage,9,False,Solo,['01hRNr3yF5bYnPq4wZ88iI'],['Tommy James & The Shondells'],{'pop': 1},pop,2017,0.549,0.0,-12.09,0.0471,0.752,128.876
3X7U7KoIUXHGoIqGw9ho1W,I Got Rhythm,18,False,Solo,['5ojumrbWWohLIuzArVoyDs'],['The Happenings'],{'pop': 1},pop,2016,0.712,0.0,-12.983,0.0338,0.541,132.327
7fp41IDi1dqARoX0Nuvz5O,The Oogum Boogum Song,55,False,Solo,['6ohvzFHYmLd05kyYhLui5K'],['Brenton Wood'],{'soul': 1},soul,2017,0.79,0.0,-5.393,0.0448,0.864,112.645
56CHV9ucTYStYXDLNnHHxq,Why Am I Treated so Bad,1,False,Solo,['1wonEkTZkBGYq7J4w56yZl'],['The Sweet Inspirations'],{'pop': 1},pop,2014,0.715,0.00367,-12.791,0.0259,0.571,80.317
44U4taRufMu5RvghN66EZb,Stay Together Young Lovers,10,False,Solo,['7knQlwjtPZ9VP98f5XXhhn'],['Brenda And The Tabulations'],{'soul': 1},soul,2008,0.901,0.000135,-10.334,0.0279,0.176,84.343
6oRNqIZzxNdpYlappmxrGR,Have You Seen Her Face,38,False,Solo,['1PCZpxHJz7WAMF8EEq8bfc'],['The Byrds'],{'rock': 1},rock,1967,0.43,3.02e-06,-8.409,0.0285,0.793,130.832
6IZ8m8pkmRUiKlxyTq10fQ,Night And Day,34,False,Solo,['6hCsqVHnBo1BVQWuIjRMkL'],"[""Sergio Mendes & Brasil '66""]",{'world': 1},world,1967,0.786,4.04e-06,-15.654,0.0323,0.741,128.939
4GeDvtCKRWFi6HtauLMM0G,Why (Am I Treated So Bad),2,False,Solo,['3XbQIqsGmrwU3Yt3T1z8i2'],['Bobby Powell'],{'R&B': 1},R&B,2006,0.88,0.000212,-8.966,0.0512,0.641,90.587
1gueg20CTtlJAEXtBXisRT,To Be a Lover,1,False,Solo,['52uMkSFt2RVO6XxTEt5VeW'],['Gene Chandler'],{'pop': 1},pop,2011,0.559,0.0,-9.132,0.0447,0.692,146.711
7iRzPrqWfXAwIbfi6DcmCM,Don't Rock the Boat,0,False,Solo,['6Bfy6QzadCXS92y0T8dDZF'],['Eddie Floyd'],{'soul': 1},soul,2018,0.239,0.00176,-7.508,0.0316,0.893,113.004
6LfndkdNnds0D5m56mucEW,Him or Me - What's It Gonna Be?,23,False,Solo,['32HPpJAhgnGPT3V7UOggzi'],['Paul Revere & The Raiders'],{'pop': 1},pop,2011,0.27,0.0,-8.947,0.027,0.918,97.365
4jKq3767lb2mWKCvas6E7Z,Here Comes My Baby,48,False,Solo,['2VL8sLEJ6lHEwocjc1pN9w'],['The Tremeloes'],{'pop': 1},pop,1967,0.0154,0.0,-5.306,0.0491,0.942,92.147
0FhBVuzTCQFe8Yh9HUT2Ui,Creeque Alley,19,False,Solo,['1bs7HoMkSyQwcobCpE9KpN'],['The Mamas & The Papas'],{'pop': 1},pop,2018,0.264,0.0,-12.043,0.0584,0.592,131.927
3URfKi5DOvUaJMuTuT8osm,When You're Young And In Love,43,False,Solo,['0MponVSpW81oLvJZ53vYZH'],['The Marvelettes'],{'pop': 1},pop,1967,0.00345,3.62e-05,-10.216,0.0332,0.554,117.567
7CPqMAfDsXexc1SD5y5VgC,Shake,30,False,Collaboration,"['2vDV0T8sxx2ENnKXds75e5', '4EYRKWX3RvHihDHDr8TocR', '60df5JBRRPcnSpsIMxxwQm']","[""Booker T. & the M.G.'s"", 'The Mar-Keys', 'Otis Redding']","{'soul': 1, 'Other': 1, 'R&B': 1}",soul,2019,0.424,4.18e-06,-6.347,0.254,0.626,113.676
45Jgw3NerBUAFbwYWK3pAT,Together,28,False,Solo,['30q5mqJmdYPaKabPMytzvv'],['The Intruders'],{'soul': 1},soul,1968,0.374,0.0,-12.188,0.0301,0.766,173.504
4j3BX19jfJpCrBoCFaSxNB,Funny Familiar Forgotten Feelings,38,False,Solo,['1T0wRBO0CK0vK8ouUMqEl5'],['Tom Jones'],{'pop': 1},pop,1967,0.667,0.0,-10.898,0.0277,0.446,86.58
