artist_id,name,popularity,artist_type,main_genre,genres,main_genre_detailed,song_ids,acousticness,instrumentalness,loudness,speechiness,valence,tempo,acousticness_scaled,instrumentalness_scaled,loudness_scaled,speechiness_scaled,valence_scaled,tempo_scaled
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,96,singer,pop,"['dance pop', 'pop', 'post-teen pop']",dance pop,"['3e9HZxeyfWwjeyPAMmWSSQ', '4OafepJy2teCjYJbvFE60J', '39LmTF9RgyakzSYX8txrow', '5OCJzvD7sykQEKHH7qAC3C', '2qT1uLXPVPzGgFOx4jtEuo', '70khXICDeTTxgYtw3EysKH', '0WdR2AyLW1Drd3OUdwezM0', '1xWH8zYtDeS9mW1JJG23VZ', '14kYOiFVPb7E7NfFbqhdln', '0XOnMqLQDO89iAg7dWWwnG', '7wMPhUSe6CZga1vOMpLTJP', '2meEiZKWkiN28gITzFwQo5', '7l94dyN2hX9c6wWcZQuOGJ', '6f5TuB9WtbA1g49A4DcMQ4', '1cdzfFjEbUbgTm5nv3FgXR', '7xoUc6faLbCqZO6fQEYprd', '0lizgQ7Qw35od7CYaoMBZb', '5xDrO9DEDJGUQGfyoHvgDJ', '6NmCCgnQcxKHPOAKgd9Nth']",0.15116315789473686,5.7636842105263154e-06,-6.076105263157895,0.07245789473684211,0.4404736842105263,114.16826315789474,0.15192162961780956,5.8514560512957514e-06,0.7228534114877129,0.07627146814404431,0.4404736842105263,0.49417500544477183
26VFTg2z8YR0cCuwLzESi2,Halsey,90,singer,pop,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",dance pop,"['5p7ujcrUXASCNwRaWNHR1C', '7y9iMe8SOB6z3NoHE2OfXl', '7i2DJ88J7jQ8K7zqFX2fW8', '57IT5XRc5ImuTqxwrFZFdd', '6Xs7OKt6i0Ddq8B4M5Dgvr']",0.095832,1.1283999999999999e-05,-5.5123999999999995,0.04874,0.4742,134.0884,0.09631235081261315,1.1455837563451776e-05,0.7392707362534949,0.05130526315789473,0.4742,0.5803989126859082
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,94,rapper,pop,"['pop', 'pop rap', 'rap']",pop,"['2xLMifQCjDGFmkHkpNLD9h', '7lAK3oHbfEnvUQWosrMMpR', '7wBJfHzpfI3032CSD7CE2m', '1xYpVRspgaLxdJLOTQkTjg', '27a1mYSG5tYg7dmEjWBcmL', '20MuVazoNMv6xjKPnRFOxG', '4SZepBIPDRwPaHIjAKwRDb', '6OaVWaGfhXn70ZJfdVcabn', '7KZ5MMVgBVox9ycroB2UrI', '11kDth1aKUEUMq9r1pqyds', '6BJbOXDlgVAXSaq6wYFYT2', '4KYS9GK68yeuUJ8vJfPxrq', '6NMtzpDQBTOfJwMzgMX0zl', '4MXhiYIRDMGAuvZc5IFTwC', '2cYqizR4lgvp4Qu6IQ3qGN', '58TaFP5j5i9swOf584yon2', '6vnfObZ4Ys70SBAtti1xZ9', '7J6bnDDitOwfelaJNixHhL', '628Ueb4sRiXApObhcU9iPU', '7g7raxdQpiLZT7aOlib4S1', '7foypmc7KZyU716Yv63BPe', '6gBFPUFcJLzWGx4lenP6h2', '0ESJlaM8CE1jRWaNtwSNj8', '2nBI3iWLhupR7LyAJ5GGkE', '1wHZx0LgzFHyeIZkUydNXq']",0.10580439999999999,0.000320142,-4.896,0.097296,0.325708,137.23068,0.10633487687310049,0.0003250172588832487,0.7572227399813607,0.10241684210526315,0.325708,0.5940002077670239
246dkjvS1zLTtiykXe5h60,Post Malone,96,rapper,hip hop,"['dfw rap', 'pop', 'rap']",dfw rap,"['3KkXRkHbMCARz0aVfEt68P', '7dt6x5M1jzdTEt8oCbisTK', '2VdT56BGpdqNHUgOe1j5vc', '3fpVWegR6YOS1Yk5HSMYIq', '4H7WNRErSbONkM06blBoGc', '09IOPhEh1OMe0HD9b36FJk', '5lZZmityu9TAjNvSY6GLhR', '5ffntNJnJOeFv7b7DCd0Bw', '1D2L6MefbXon28PzIk9I3r', '4qWCFTuNnmGNdY4egtb4ZY', '1ZemPoaj7LBj1RAQrb89EC', '32lItqlMi4LBhb4k0BaSaC', '0MrRAUcB8AZiB9ue2VOBYe', '0R6Jlsq25eZB3Wftpxi3oF', '75ZvA4QfFiZvzhj2xkaWAh', '5yuShbu70mtHXY0yLzCQLQ', '6eT7xZZlB2mwyzJ2sUKG6w']",0.3144,0.02717989705882353,-6.015294117647059,0.06444117647058822,0.37041176470588233,129.76399999999998,0.3159789783033476,0.027593804120633024,0.7246244723425252,0.06783281733746128,0.37041176470588233,0.5616808352234361
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,89,singer,hip hop,['trap music'],trap music,['3KkXRkHbMCARz0aVfEt68P'],0.556,0.0,-5.574,0.0466,0.913,89.911,0.5587933756614305,0.0,0.7374767008387699,0.04905263157894737,0.913,0.3891779351420607
64KEffDW9EtZ1y2vBYgq8T,Marshmello,91,DJ,EDM,"['brostep', 'progressive electro house']",brostep,"['08bNPGLD8AhKpnnERrAc6G', '3MEYFivt6bilQ9q9mFWZ4g']",0.11455,0.00775,-3.0614999999999997,0.04235,0.478,118.53450000000001,0.11512443644898976,0.007868020304568527,0.8106506290773533,0.04457894736842105,0.478,0.5130741728275361
7EQ0qTo7fWT7DPxmxtSYEc,Bastille,85,band,Other,"['metropopolis', 'modern rock', 'pop', 'tropical house']",metropopolis,"['6fNhZRFEkBfgW39W3wKARJ', '4VYpW7AZnPftcuJqCwW70L']",0.0456,0.004145,-5.939500000000001,0.039099999999999996,0.7555,135.219,0.045827860712897836,0.004208121827411168,0.7268318965517242,0.0411578947368421,0.7555,0.5852926917949339
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,88,band,pop,"['baroque pop', 'emo', 'modern rock', 'pop punk']",baroque pop,"['1rqqCSm0Qe4I9rUvWncaom', '76vMKwFtdDDCLcM6zXybjB', '2YSbHu9XF4bNYWt3MnIhgE', '6od5hFv9IT5JHc7NEF9HRv', '3px2rAPu74ltbkf9eZsZ8h', '1BECwm5qkaBwlbfo4kpYx8', '6TzJLISIitIzn1WtjDY0Op', '3yZQk5PC52CCmT4ZaTIKvv', '5rLi8B8qgk6qThwRnKHW2P', '59kTVUKhpcFw9zMLPSbFvH', '5cY8y2XgOfkAh4kSWLFKkz', '4E89wfYbGzoNolObrFhoG4']",0.05948183333333334,8.641666666666667e-07,-4.083416666666667,0.08004166666666666,0.5257833333333334,126.8295,0.059779470791783106,8.773265651438239e-07,0.7808883776017398,0.08425438596491226,0.5257833333333334,0.548978911647073
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,81,singer,pop,"['dance pop', 'pop', 'r&b', 'urban contemporary']",dance pop,"['0bYg9bo50gSsH3LtXe2SQn', '7IzurnmQLvZmMDJcpITUyt', '08jigv9h0106ub1niAgZzs', '4eXL9ici1ddorTRr5jJQvm', '5EGPf0nqO7vEIwsOX6Er98', '4ttCCNTaRSKmgFYOmNQzsO', '6wtcR8APXJAtPXb6LV96ia', '3qmvIbYkFxsyLgl7myqHr7', '4n40hvXBCDQba3DO5BOm6P', '2H1l4JczUDbiWfQtQElB05', '2hQU8LNZFUcXLUwqeABX3K', '4EI8VuxUuIHKfafU72emqz', '5ROnL6aB4p15CZ2sce0ciQ', '0sNY3XS9Tz1P957KZrQ6GZ', '1TT6pwOM1puBtx8bYSMTBA', '1bUrdVhrxVzTuROudSTYVO', '3RSpK5Y0y5tl25qvssrwJ6', '5NaOWLOmVjcA3M5spRATN9', '2aBxt229cbLDOvtL7Xbb9x', '6xkryXuiZU360Lngd4sx13', '0S8xKy1efKy3LvR53qe3Cq', '4FCb4CUbFCMNRkI6lYc1zI', '6HcQZfMrw3KwGyzrKw1Pjy', '5rp1lVuLQKe13KTXbmGxE1', '5UVcgBRW78CCcKCopEGAST', '0ikbcCJIJaY9sKEivAXJ4I', '0cELvuwJW1acISUHYB6suj', '1hFtJ5rV3aAm58ErijHdFO', '6TSM5vkz0WzyZsNAKKYDcw', '48l7PNpT2fBoT4cdLW6EzP', '0gLQ6jhJsyYfl7PrD1RZ7X', '6I5AqGHNFZat7YL599E3fj', '5ghsVpqrNFTgNifP8vkhC0', '4s1wyVl4E5rmb2nrmFBosf', '4Q1tw1EPVYPIFOGZ62gTat', '4p0VPhnhFVvoVF1yWcWGNk', '66PlVvBwKgTseZ1vCU3e46', '0YImOCkIJ2PWhCXaURCZnY', '1RS3LStQYhju50eBdD9Uul', '07o5JbRuDi5ir7rhsOi0ap']",0.261225,0.0009182525,-7.2099,0.08408750000000001,0.5038750000000001,121.034075,0.2625366952755494,0.0009322360406091371,0.6898328285181734,0.08851315789473684,0.5038750000000001,0.5238935323856848
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,89,singer,hip hop,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",atl hip hop,,,,,,,,,,,,,
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,86,singer,hip hop,"['florida rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",florida rap,"['2MShy1GSSgbmGUxADNIao5', '6Gg25EZRbQd4IHiJz2KSY0', '1XJBDDpeuZaj5fvmwhdIMw', '7HdNB8nvJOBwHa8hIkzvxp', '49K3jbwZmZKaDGTfjpIVg0', '1WIZiOuNO3woKfdlSK2gNn', '0bXFIF7iL17TYLyx8JHziM', '4Q3N4Ct4zCuIHuZ65E3BD4', '7AAnFzBtOlgoYceCQoLRUR', '78AucGxdmVa4Bx6HwDPOS4', '34oWbFBfGEElvgO0a5c9V4']",0.10139999999999999,9.92090909090909e-06,-6.848272727272728,0.2286090909090909,0.44372727272727275,135.8397272727273,0.10190833824841533,1.0071988924780804e-05,0.7003648436838094,0.24064114832535885,0.44372727272727275,0.5879794971723222
5f7VJjfbwm532GiveGC0ZK,Lil Baby,90,rapper,hip hop,"['atl hip hop', 'atl trap', 'rap', 'trap music']",atl hip hop,"['577YBGuskWkVDCxZrLRB4v', '39RWYLt6hgk9BbhkDgaHW9', '7cW1wHpSLYgKWzoWlOCPFJ', '52i143Ph5c3RQaQFBXWix1', '5lf3ajySox32qFvGEf2TFM', '49K3jbwZmZKaDGTfjpIVg0']",0.034763333333333334,1.0949999999999999e-06,-6.633833333333333,0.2740666666666667,0.33116666666666666,122.403,0.03493672376738008,1.1116751269035532e-06,0.7066101662006835,0.2884912280701754,0.33116666666666666,0.5298188964108247
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,88,singer,hip hop,"['atl hip hop', 'rap', 'southern hip hop', 'trap music']",atl hip hop,,,,,,,,,,,,,
4sj6D0zlMOl25nprDJBiU9,Andy Williams,62,-,pop,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold', 'operatic pop', 'vocal jazz']",adult standards,"['5hslUAKq9I9CG2bAulFkHN', '6elsVYsbdVvjOGL7aK4zqe', '01WAKCnVJRRtAjVWvKUR2q', '0qYIt9sV6H9DaORhyfQb1n', '1xY7qzxS1Zo0FUHmED7kPo', '0rMD3QlnXdFRkV4fjvJuG6', '2D26wSZKpvRa4InxXW8lNu', '7mmxUXIEB5ARA5g4i4OChA', '7JlfynwCeJtbqXB0brcDcS', '1zXpbZZZ9Lb81ZrTqOzW1m', '4QrWqoVMoJSSkLlBgIE3t3', '3OXJF2Fsy58PM2zNWJ9zbj', '1FXX4oUbO6eJEszwR7yQa8', '7MYHtpI1ebzt1lkAxgNDEZ', '6fwLWGmw7DKajggJOpJhOE', '2aPnhRYAnjaH7umwapP8WH', '1ckcPnfKv7StOuASFoZ5NX', '0LP7QXzRsu5IGKaYICEbaw', '2lZTbu5C5I5P1C7jAXO48P', '78Uz5O2o00RpnNNlvOMl7K']",0.718985,0.005565987499999999,-11.66015,0.038555,0.37150500000000003,113.71064999999999,0.7225976163626189,0.005650748730964466,0.5602239631873254,0.040584210526315785,0.37150500000000003,0.4921942361964783
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,55,singer,pop,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'nashville sound', 'rockabilly', 'vocal jazz']",adult standards,"['2EjXfH91m7f8HiJN1yQg97', '77NL13rFOTW7lhGWIzaVGm', '6Sl718O9BpeoGanTgfd5xV', '3f63DDspa9ZjEZR4vB0A7G', '6ArMNMfKNWCqBopzAHbveK', '4j8DrdCiiVRWw1iRfOZcQj', '3XqTmJFE8Tnm0hn5dNeUEG']",0.5461428571428572,1.2722857142857142e-05,-12.152714285714286,0.03635714285714286,0.6138571428571428,99.86528571428572,0.5488866860814235,1.2916606236403188e-05,0.5458785448009587,0.03827067669172932,0.6138571428571428,0.43226485843398077
0MHgLfmQdutffmvWe5XBTN,Burl Ives,46,singer,pop,"['adult standards', 'american folk revival']",adult standards,"['0MMSmg7zyo6pOKZrfHUOqu', '7ssLCxMwgVRAchoKPRk4H3']",0.772,1.18e-06,-11.9005,0.029699999999999997,0.576,125.5265,0.7758790951537562,1.197969543147208e-06,0.5532240214352284,0.03126315789473684,0.576,0.5433389026438353
38EmEgXkgK51MT2tPY0EoC,Bobby Helms,45,-,Other,[],-,['6Z924AupOiJLdnAKH6UgCu'],0.651,0.0,-8.537,0.036,0.816,119.813,0.6542708911788886,0.0,0.6511824324324325,0.03789473684210526,0.816,0.5186081340789861
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,87,rapper,hip hop,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",atl hip hop,"['2nBI3iWLhupR7LyAJ5GGkE', '0hmQY8NW6hNQWfkvZsa1e9', '4IsjWC8VboYjsSSchoMX7m', '3cSuhzV7wKX5diQ8hos78P', '5xgAPoTn4YswCIOjAGNWJI', '5BLXKX1TX2RBwkwUm9Mi2E']",0.1554,5.716666666666667e-07,-4.739999999999999,0.1302,0.6243333333333333,143.39116666666666,0.15617976812149675,5.803722504230119e-07,0.7617660764212489,0.13705263157894734,0.6243333333333333,0.6206657490289778
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,90,singer,pop,"['pop', 'post-teen pop']",pop,"['0KKkJNfGyhkQ5aFogxQAPU', '0kN8xEmgMW9mh7UmDYHlJP', '6b8Be6ljOzmkOmFslEb23P', '3G5iN5QBqMeXx3uZPy8tgB', '2ih2U8ttFzCjnQ5njF3SrR', '55h7vJchibLdUkxdlX3fK7', '0nJW01T7XtvILxQgC5J7Wh', '3w3y8KPTfNeOKPiqUTakBh', '0M3HkE321xpCbCYqVKzr1q', '7hCNBVRhHzcsRAv0TQnOzq', '386RUes7n1uM1yfzgeUuwp', '47Slg6LuqLaX0VodpSCvPt', '4lLtanYk6tkMvooU0tWzG8', '6SKwQghsR8AISlxhcwyA9R']",0.25595,5.67e-06,-5.4505,0.046657142857142855,0.6117142857142858,133.3652857142857,0.25723518059813266,5.7563451776649735e-06,0.7410735088536813,0.04911278195488721,0.6117142857142858,0.5772689272048657
4kYSro6naA4h99UJvo89HB,Cardi B,92,rapper,pop,"['pop', 'rap']",pop,"['2GGMabyHXnJmjY6CXhhB2e', '2Yl4OmDby9iitgNWZPwxkd', '74cVJfmK18rhWnscIpGXjt', '17Yq72h0p15OhCbZ5lJ5gd', '7p2ewixAShLpjDZrnzZK7c', '1vBeIXlzbAieGoDqInav5j']",0.09327333333333333,0.00011544499999999999,-6.476333333333333,0.2568333333333333,0.463,130.52766666666665,0.09374082306134295,0.00011720304568527916,0.7111971885678784,0.2703508771929824,0.463,0.5649863508607903
04gDigrS5kc9YWfZHwBETP,Maroon 5,89,band,pop,['pop'],pop,"['3T9CfDxFYqZWSKxd0BhZrb', '2iuZJX9X9P0GKaE93xcPjk', '2bL2gyO6kBdLkNSkxXNh6x', '4gbVRS8gloEluzf0GzDOFc', '3WsUKVmB9x7MeO8PBeQgtK', '5H0ajL4EHsrcAEGESo2Lzx', '1NNAI51EuoRWw1ydX1zV7S', '6cpk00i5TxCqSeqNi2HuIe', '2Nut5wxGFEwdbjuEe32syQ', '0g31yfQdoNIeOznZRBfaWP', '0RZyUsKfiC7MtiGKatCtGc', '5danuIta4N1iK9PnkKDxig', '7uT1gmdO1Zm4wvSJxrp8kv', '6WEBwvsmpaoGxka0tSh5a7', '7nKOPOosPKm9M4KeTdmuMp', '3PNOYDruQplC92lNc7mE9W', '5qII2n90lVdPDcgXEEVHNy', '7sapKrjDij2fpDVj0GxP66', '6ECp64rv50XVz93WvxXMGF', '4V9JDRqKjN8F2HWdlEDxvI']",0.0462345,2.46625e-05,-4.7284,0.041205,0.6565,120.57535,0.04646555001390655,2.5038071065989847e-05,0.7621039142590867,0.043373684210526314,0.6565,0.5219079505514482
2RDOrhPqAM4jzTRCEb19qX,Sheck Wes,74,singer,hip hop,"['rap', 'trap music', 'underground hip hop', 'vapor trap']",rap,['1xzBco0xcoJEDXktl7Jxrr'],0.194,0.00986,-5.266,0.0315,0.261,146.034,0.19497379021595865,0.01001015228426396,0.7464468779123953,0.0331578947368421,0.261,0.6321051993697733
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,68,-,pop,"['adult standards', 'lounge', 'vocal jazz']",adult standards,"['4PS1e8f2LvuTFgUs1Cn3ON', '6E4ISjP5DDYR6LZ6CYxfmz', '77nSOTGJoNEfRMtfRMybI6', '4RP1czjLoErBuEQui5hCrC', '4QxDOjgpYtQDxxbWPuEJOy', '72plKUMMWddDvYDVMqk4Nl', '5c3ve0JNd9Qa3EcSFol2pU']",0.7427142857142857,5.994285714285714e-05,-12.522428571428572,0.039085714285714286,0.42128571428571426,84.15414285714284,0.7464461768363444,6.0855692530819426e-05,0.535111003861004,0.04114285714285714,0.42128571428571426,0.3642594960660303
6LuN9FCkKOj5PcnpouEgny,Khalid,97,singer,pop,['pop'],pop,"['4T3fNx3CgwDRRYgmFCbD4J', '7stcuQtnHL7C6XdPvpwywv', '5Z3GHaZ6ec9bsiI5BenrbY', '152lZdxL1OR0ZMW6KquMif', '6TqXcAFInzjp0bODyvrWEq']",0.24608000000000002,0.08337572,-8.8962,0.14531999999999998,0.2778,113.32260000000001,0.24731556924910833,0.08464540101522842,0.6407211090400746,0.1529684210526316,0.2778,0.49051456966255175
5CiGnKThu5ctn9pBxv7DGa,benny blanco,81,-,pop,"['dance pop', 'edm', 'pop', 'tropical house']",dance pop,,,,,,,,,,,,,
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,88,band,pop,"['boy band', 'dance pop', 'pop', 'post-teen pop']",boy band,"['55S2PQgSMYAhgoTCcGCDfw', '2vHfabj6nFebekTYODqntl', '5fsQSDifYpjfbCqvZKPVBj', '6U0D8PIh75fnX6T6TWJLxl', '4KpbopdresVvdhe0qUTmj6', '0BO6iWcPj20UGEl224pHWA', '0dIOvducp7ujHTqj66cQ3X', '1CQ2cMfrmFM1YdfmjENKVE', '1fp5JWXd8RbJDnKrFXxYP0', '76Z0TGS7GBK5SydCu4KbPC', '4PCVZGch6Q57RVAcai9L8u']",0.008677363636363636,1.4572727272727273e-06,-4.528818181818182,0.10116363636363636,0.4954545454545455,132.77027272727273,0.008719633488113075,1.4794646977388094e-06,0.7679165254596291,0.10648803827751196,0.4954545454545455,0.5746934255902866
3TVXtAsR1Inumwj472S9r4,Drake,99,rapper,hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",canadian hip hop,"['2G7V7zsVDxg1yRsu7Ew9RJ', '0TlLq3lA83rQOYtrqBqSct', '3CA9pLiwRIGtUBiMjbZmRw', '6DCZcSspjsKoFjzjrWoCdn', '3qN5qMTKyEEmiTZD38BNTT', '7rC5Pl8rQSX4myONQHYPBK', '5Psnhdkyanjpgc2P8A5TSM', '1dUHF4RyMmMTveJ0Rby6Xm', '3szf2z1Cy1QMrtHrbn8rz9', '4n1bdaKwynQndm47x5HqWX', '0zqy3ss4CwD6u4QPksS0nI', '6cblRiEGDRNZgowcm951R3', '4HG1YiGBseVKzjyKcmAJen', '4c2xt1trwYZpMqPWY35Xi9', '41a7dZcq30Ss5kPMayWRV0', '2yg9UN4eo5eMVJ7OB4RWj3', '2WP8G2pdddDmnh1xbfKBOI', '11L064movtyopGdLiX4sVg', '1Tnw0ItH1Macok8gblnPPd', '4SUwJA3eUVNHExxMPEUhQe', '44Du2IM1bGY7dicmLfXbUs', '09lmraDvzBT3pUQ2rUtJzK', '4haJoBPbPj9QFKNpp9e8kx', '5mCPDVBb16L4XQwDdbRUpz', '6Na5uKk5SsqZimk0hAWo8y', '6UjfByV1lDLW0SOVQA4NAi', '343YBumqHu19cGoGARUTsd', '05KOgYg8PGeJyyWBPi5ja8', '2XlHu0HcujBCkWMdIAvrqt', '6n3HGiq4v35D6eFOSwqYuo', '13e6f8t7RKXuxZ0JdaaJRG', '76gUmNLXGQVOsGhfcshkFP', '2KvHC9z14GSl4YpkNMX384', '5f5r2N4Lp9WoULWPH9zp2W', '6MbH1QiphMCPTqVEVC7UYi', '2Na0z2gfN67Rzf0vp74Wi3', '2dfqS3MRtbLZSZA1IL8xY5', '3m62bJJXGyQKdR9XyRocnl', '3O8NlPh2LByMU9lSRSHedm', '3NxAG2ni1lLa8RKL6a0INc', '433P7tDcIAi6NLnf4Sh6tI', '5NFYuqu8V6QXc6mzcLImd6', '3cjF2OFRmip8spwZYQRKxP', '1C7KSXR2GVxknex6I4ANco', '03L2AoiRbWhvt7BDMx1jUB', '4BhGTc3Cgay2U1QcTS7vQe', '4cRBqWBjuccCowYVHFlXK6', '4PA16FAl8LPmFmOhARawdV', '7sBwAWyXfiIgrYQ8BaJESH', '2ZRJRe82aZaVhOKKlbJr4v', '0wwPcA6wtMf6HUMpIRdeP7', '3lSR267IJfT54p0Gfuw7mi', '5lFDtgWsjRJu8fPOAyJIAK', '1DmnEYXa4WfbdhAPwNzgD8', '4pc01CAhGKx15PY23uPjHp', '5InOp6q2vvx0fShv3bzFLZ', '79XrkTOfV1AqySNjVlygpW', '12d5QFwzh60IIHlsSnAvps', '1ID1QFSNNxi0hiZCNcwjUC', '2durxb17bXcmQJHSt8JAdO', '3a8tAZFJxlmBwOtrf5L1oC', '4zLOwx1yRJXWkHKt1XzF1p', '4kdfjhj9xNkYU0R8xlDy8k', '4jtyUzZm9WLc2AdaJ1dso7', '5dHpbFmZjWucrol0M7aNGU', '3X37NtwadSS0RM20dh2IgP', '6s64FyS9n0XYbGMLH3LOWU', '1HnhCD1u0c4dHSMazmWGyM', '5LnXWeA9tuWKI2C1H74iiJ', '3EJ9ZuqkL1kwgouugqsLu8', '69gz9onZQNVw55cMQsaYii', '5Ggfa9cpkpfp5D6Rg0Yyw1', '3dgQqOiQ9fCKVhNOedd2lf', '6LxSe8YmdPxy095Ux6znaQ', '047fCsbO4NdmwCBn8pcUXl', '6Z01gUquJsjJC67uNWm6P0', '18PSaTJMLkFNWnW0NWdOAW', '1EoHEkVcysf4WVDx6r9WzQ', '3C9UV0uRiF3DAKe1tCWIdU', '1GxHeBvQ9935Dd3cSfsfBa', '7qje9qxLncMESiPeI27SAn', '5FTCKvxzqy72ceS4Ujux4N', '5W7xC99N2Zzfh69r7I7zWK', '1kMuU3TNQvHbqvXCWBodmP', '1A0qqpBZTPWO2H7tyOBqlE', '2k79z9A1dbdQ8gQG8M1Zz5', '55YHftnlehUQQJoTSLKCxj', '4pUUhsc8fmZqnsPaOSU5CP', '3922kPG1JMYBNhACLo9j3f', '4gaz3uvhKgO078XcdzyPsl', '6NwhtCYkfwWlcR62Ac4E7y', '238Sekyg7DyN2XDm0z4oWY', '53VIWPPMz9S7ob0D8JxF9N', '5UsLjwBaTHBX4ektWIr4XX', '2tYzBN5rGuA6qVwxDKk1Ip']",0.18627457894736843,0.002196470105263158,-7.599905263157894,0.2407915789473684,0.3699178947368421,117.64153684210527,0.1872095374956268,0.0022299188885920385,0.6784743341344976,0.25346481994459835,0.3699178947368421,0.5092089999571708
20sxb77xiYeusSH8cVdatc,Meek Mill,88,rapper,hip hop,"['hip hop', 'philly rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",hip hop,"['3EQ9QP2E7wjYQba8OSPBst', '6pUBrvKfJL4qmn95mxU7rC', '45CCe4gu08OYG1I4MH8TU6', '1bx4Jw8A7GQtImIQGccI6D', '0jqLv5PuEUA0GthFjdtlS1', '1GOuHB20lqVyxv3GdxovPY', '0hjLM1wMtk27Qd4ZihyHmi', '7sLDnUauivS2vN6Z9EfUJT', '1QiwdLAzAnzmiwvoGMXM7b', '0bLwBXrMd3z96utPHeuQDK', '7Gs3otHnZDq514kFHf0nx7', '7lidCG4c4lX6hIRXt0MKVA']",0.19215833333333332,0.0,-5.391749999999999,0.26308333333333334,0.3089166666666667,105.67016666666666,0.19312286645022547,0.0,0.7427845410065239,0.2769298245614035,0.3089166666666667,0.45739116759296133
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,92,singer,hip hop,['chicago rap'],chicago rap,"['285pBltuF7vW8TeWk8hdRR', '5wujBwqG7INdStqGd4tRMX', '5274I4mUMnYczyeXkGDWZN', '2vs5ubqg8QUbfyWZpMfvWe', '2EhJijFUs0WUmNClDBpYJq', '4VXIryQMWpIdGgYR4TrjT1', '3oDkdAySo1VQQG0ptV7uwa', '1Knctxx9vGZxpZfF66BIEa']",0.1223625,4.22075e-05,-7.15825,0.26255,0.488,133.43975,0.12297620581720178,4.2850253807106596e-05,0.6913370806150979,0.27636842105263154,0.488,0.577591244351334
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,98,singer,world,"['reggaeton', 'trap latino']",reggaeton,"['33b2wX9d0kxqxhi7lcsC1A', '7KnZjHM4BJDfZPFadIP6W0']",0.1134,9.8e-06,-4.491,0.061399999999999996,0.6325000000000001,134.122,0.11396865599798896,9.949238578680203e-06,0.7690179403541473,0.06463157894736841,0.6325000000000001,0.5805443496026456
540vIaP2JwjQb9dm3aArA4,DJ Snake,89,DJ,EDM,"['edm', 'electronic trap']",edm,,,,,,,,,,,,,
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,87,singer,pop,"['dance pop', 'pop', 'post-teen pop']",dance pop,"['514rhnksEwHUh6LxXsQ4Y9', '2fZQIJew3nkNe99s2PKzul', '7KxhSJOYiqCDclXDBNlFSZ', '3CJvmtWw2bJsudbAC5uCQk', '6ZANrVuAMp2rpjhfbOuJly', '2dRvMEW4EwySxRUtEamSfG', '2OsEJFTfzfjG4oC92cuP2c', '6LoQHIo74tOzQ8EsLEkhgF', '10xcIQQEJSEIOgG1HvS3t9', '0hB1uwlVqGQCKaFGcTs6Tg', '1QkJBQnCv81ef7gyWMDL3Q']",0.04601254545454545,2.499727272727273e-05,-4.7389090909090905,0.07198181818181819,0.5792727272727273,113.64690909090909,0.046242479818561215,2.5377941855099213e-05,0.7617978480047447,0.07577033492822965,0.5792727272727273,0.49191833496766235
4q3ewBCX7sLwd24euuV69X,Bad Bunny,98,singer,world,"['reggaeton', 'trap latino']",reggaeton,,,,,,,,,,,,,
5lpH0xAS4fVfLkACg9DAuM,Wham!,71,duo,pop,"['dance pop', 'dance rock', 'disco', 'europop', 'motown', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",dance pop,"['2FRnf9qhLbvw8fu4IBXx78', '0G5fazgowlpnpAuiQ019Ur', '5AhRNIjYPBleR1lfHphcrE', '2gG7E5OZi5D5QLRIctv63z', '0PhU6i6Kei6x0CH3jocvA3', '5hXEcqQhEjfZdbIZLO8mf2', '0ikz6tENMONtK6qGkOrU3c']",0.2592857142857143,0.00100635,-12.220714285714285,0.039485714285714284,0.8175714285714285,116.87814285714285,0.26058766178209153,0.0010216751269035533,0.543898116096392,0.04156390977443609,0.8175714285714285,0.5059046646170284
